date,open,high,low,close,volume
2024-07-29,2400,2420,2390,2400,11709700
2024-07-30,2420,2440,2380,2440,23506500
2024-07-31,2450,2480,2430,2460,26224000
2024-08-01,2480,2480,2430,2440,16804000
2024-08-02,2430,2430,2350,2350,33711800
2024-08-05,2340,2340,2160,2190,67076100
2024-08-06,2240,2250,2160,2200,24610500
2024-08-07,2210,2250,2200,2200,16724400
2024-08-08,2200,2230,2180,2180,20325800
2024-08-09,2210,2230,2190,2210,19318400
2024-08-12,2240,2310,2210,2290,45896300
2024-08-13,2330,2350,2310,2320,16883900
2024-08-14,2320,2380,2310,2360,20877100
2024-08-15,2360,2370,2290,2340,26538100
2024-08-16,2360,2360,2300,2300,24193600
2024-08-19,2320,2340,2310,2340,18567900
2024-08-20,2360,2360,2320,2340,27666300
2024-08-21,2340,2390,2330,2350,26261600
2024-08-22,2350,2360,2270,2290,27196900
2024-08-23,2320,2370,2320,2320,20623900
2024-08-26,2380,2480,2360,2470,70365600
2024-08-27,2480,2490,2410,2450,32454100
2024-08-28,2470,2510,2440,2480,43699800
2024-08-29,2470,2480,2390,2400,36349800
2024-08-30,2390,2400,2320,2360,63683400
2024-09-02,2360,2420,2340,2370,23011000
2024-09-03,2380,2400,2340,2360,16317400
2024-09-04,2330,2340,2260,2280,41173700
2024-09-05,2280,2320,2270,2280,20811100
2024-09-06,2300,2320,2280,2280,19224400
2024-09-09,2270,2290,2250,2260,20567000
2024-09-10,2290,2310,2250,2260,22169300
2024-09-11,2280,2280,2220,2260,27750300
2024-09-12,2270,2310,2260,2300,30178600
2024-09-13,2330,2340,2270,2290,33679300
2024-09-17,2310,2330,2290,2300,32593700
2024-09-18,2300,2320,2270,2280,23113200
2024-09-19,2310,2310,2260,2270,29457900
2024-09-20,2300,2300,2220,2260,231983296
2024-09-23,2280,2320,2260,2290,33977500
2024-09-24,2300,2340,2270,2340,52162400
2024-09-25,2390,2450,2360,2450,128909504
2024-09-26,2450,2600,2410,2590,118884496
2024-09-27,2620,2750,2610,2700,112032496
2024-09-30,2700,2750,2660,2720,56088200
2024-10-01,2630,2700,2590,2690,83189104
2024-10-02,2690,2770,2660,2730,62785900
2024-10-03,2750,2780,2690,2690,32867500
2024-10-04,2690,2720,2640,2680,28299500
2024-10-07,2680,2710,2670,2710,29215800
2024-10-08,2710,2730,2560,2580,62959100
2024-10-09,2560,2560,2480,2550,49995200
2024-10-10,2550,2600,2520,2560,19552300
2024-10-11,2580,2610,2520,2540,17625800
2024-10-14,2550,2580,2520,2530,23442200
2024-10-15,2540,2570,2480,2510,26959700
2024-10-16,2510,2540,2510,2530,16913300
2024-10-17,2550,2560,2510,2550,34898300
2024-10-18,2560,2610,2510,2520,57490000
2024-10-21,2560,2620,2530,2560,75466496
2024-10-22,2570,2600,2540,2570,35377100
2024-10-23,2580,2590,2530,2530,33445200
2024-10-24,2540,2560,2500,2530,22078700
2024-10-25,2540,2550,2430,2450,27081900
2024-10-28,2450,2460,2370,2420,29697400
2024-10-29,2440,2440,2350,2360,23866800
2024-10-30,2360,2430,2340,2390,19539300
2024-10-31,2390,2420,2360,2420,19142600
2024-11-01,2410,2410,2340,2350,16423800
2024-11-04,2350,2360,2290,2320,17542800
2024-11-05,2320,2350,2290,2300,16807300
2024-11-06,2300,2360,2270,2270,24748900
2024-11-07,2250,2300,2220,2270,24963500
2024-11-08,2300,2320,2240,2240,14231700
2024-11-11,2250,2260,2170,2200,15915100
2024-11-12,2210,2240,2170,2180,20876500
2024-11-13,2200,2310,2200,2240,36604200
2024-11-14,2240,2260,2180,2180,25957500
2024-11-15,2190,2200,2100,2100,21703100
2024-11-18,2090,2110,1995,2010,42564700
2024-11-19,2010,2090,2010,2080,24380000
2024-11-20,2100,2160,2070,2150,32909800
2024-11-21,2160,2160,2090,2100,16543400
2024-11-22,2070,2100,2030,2050,32153800
2024-11-25,2060,2110,2030,2030,62629600
2024-11-26,2030,2030,1995,2000,28688500
2024-11-28,2020,2020,1830,1930,132976096
2024-11-29,1930,1935,1830,1840,67876096
2024-12-02,1840,1915,1815,1840,38479700
2024-12-03,1850,1875,1840,1860,22197200
2024-12-04,1865,1940,1850,1930,37877700
2024-12-05,1945,1945,1905,1920,14573800
2024-12-06,1930,1935,1900,1910,14853400
2024-12-09,1910,1960,1910,1920,22814000
2024-12-10,1930,2030,1930,1990,47741600
2024-12-11,2000,2030,1970,1985,22745400
2024-12-12,1985,1985,1930,1945,20362700
2024-12-13,1945,1980,1925,1925,32128000
2024-12-16,1925,1955,1900,1900,15714700
2024-12-17,1900,1920,1825,1840,25578900
2024-12-18,1845,1870,1760,1760,22409900
2024-12-19,1700,1700,1550,1615,83025800
2024-12-20,1600,1640,1565,1595,114622704
2024-12-23,1610,1675,1585,1630,34367200
2024-12-24,1630,1650,1580,1580,25105600
2024-12-27,1595,1620,1570,1570,22100600
2024-12-30,1580,1700,1580,1615,57612000
2025-01-02,1645,1650,1580,1595,29809400
2025-01-03,1595,1615,1585,1600,39686300
2025-01-06,1600,1610,1510,1550,56990600
2025-01-07,1550,1565,1510,1510,31914800
2025-01-08,1520,1525,1360,1360,146043104
2025-01-09,1370,1400,1330,1340,110433504
2025-01-10,1350,1425,1350,1410,63976000
2025-01-13,1420,1485,1400,1475,61730500
2025-01-14,1500,1685,1455,1635,120800000
2025-01-15,1635,1650,1600,1610,34108700
2025-01-16,1615,1640,1575,1600,37496700
2025-01-17,1615,1640,1585,1610,43288900
2025-01-20,1625,1710,1620,1700,44504100
2025-01-21,1705,1730,1635,1650,45378800
2025-01-22,1660,1675,1575,1650,60607400
2025-01-23,1645,1645,1575,1605,45526800
2025-01-24,1600,1610,1585,1600,18350000
2025-01-30,1600,1600,1505,1580,37573300
2025-01-31,1580,1590,1550,1565,30700300
2025-02-03,1565,1570,1440,1450,49059200
2025-02-04,1465,1515,1465,1500,30581500
2025-02-05,1510,1540,1475,1475,23329900
2025-02-06,1485,1500,1415,1430,17424300
2025-02-07,1455,1455,1400,1420,25722500
2025-02-10,1430,1550,1430,1490,51794300
